07,2,86,01,01,0,02,10,/,00,8,7,0,01,1,0,1, ,  ,07,/////,               ,
40,1,86,03,19,0,17,58,/,00,/,1,/,08,1,/,/, ,  ,01,801//,               ,
33,1,86,03,20,2,17,50,/,01,1,1,0,08,0,4,2, ,14,08,810//,               ,
40,1,86,03,21,0,17,50,/,02,/,1,/,02,0,/,/, ,  ,01,/////,               ,
40,1,86,03,22,0,17,03,/,03,/,3,/,01,0,/,/, ,  ,01,/////,               ,
02,1,86,03,22,0,18,00,/,02,1,5,0,08,1,4,2, ,  ,08,810//,               ,
10,2,86,03,22,0,22,30,/,01,8,3,0,01,1,0,1, ,10,04,/////,               ,
07,1,86,03,24,1,06,08,/,01,8,5,7,08,1,4,2, ,03,07,802//,               ,
33,1,86,03,24,2,06,45,/,01,1,1,0,09,1,4,2, ,04,08,8//03,               ,
33,1,86,03,24,2,06,50,/,22,6,3,0,01,1,0,1, ,04,08,/////,               ,
33,1,86,03,24,2,06,50,/,01,1,1,0,08,1,4,2, ,04,08,803//,               ,
10,1,86,03,24,1,07,00,/,01,8,5,0,01,2,1,1, ,04,03,/////,               ,
07,1,86,03,24,1,07,39,/,00,8,5,7,01,0,0,1, ,03,07,/////,               ,
09,1,86,03,24,0,07,45,/,05,8,3,2,01,2,4,1, ,03,08,/////,               ,
38,1,86,03,24,0,07,55,/,02,8,3,0,01,2,1,1, ,04,08,/////,               ,
09,1,86,03,24,0,08,00,/,02,8,3,2,05,1,0,1, ,03,08,/////,               ,
04,1,86,03,24,0,08,05,/,00,8,2,9,01,1,4,1, ,  ,08,/////,               ,
06,1,86,03,24,1,08,30,/,06,5,1,2,01,/,/,/, ,04,04,/////,               ,
10,1,86,03,24,1,09,30,/,02,8,3,7,01,2,1,2, ,01,03,/////,               ,
10,1,86,03,24,1,09,30,/,02,8,3,7,05,2,1,1, ,01,03,/////,               ,
06,1,86,03,24,1,09,40,/,13,7,1,0,01,/,/,/, ,03,04,/////,               ,
40,1,86,03,24,0,11,15,/,12,/,1,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,03,25,0,11,40,/,01,/,1,/,01,0,/,/, ,  ,01,/////,               ,
07,1,86,03,25,1,16,36,/,04,8,5,2,04,2,1,2, ,  ,07,/////,               ,
07,1,86,03,25,1,16,42,/,03,8,5,2,01,1,4,1, ,  ,07,/////,               ,
38,1,86,03,25,0,16,50,/,04,6,1,5,02,2,1,1, ,  ,08,/////,               ,
38,1,86,03,25,0,16,50,/,04,6,1,5,03,2,1,1, ,  ,08,/////,               ,
09,1,86,03,25,0,17,10,/,04,6,5,5,02,2,1,2, ,  ,08,/////,               ,
09,1,86,03,25,0,17,10,/,04,6,5,5,03,2,1,2, ,  ,08,/////,               ,
09,1,86,03,25,0,17,20,/,02,6,5,5,01,1,1,1, ,  ,08,/////,               ,
09,1,86,03,25,0,17,20,/,01,6,5,5,05,0,1,1, ,  ,08,/////,               ,
06,1,86,03,25,1,17,35,/,01,1,1,6,02,1,1,1, ,  ,04,/////,               ,
02,1,86,03,25,0,17,40,/,04,1,5,8,01,0,1,1, ,  ,08,/////,               ,
02,1,86,03,25,0,17,40,/,04,1,5,8,02,1,1,2, ,  ,08,/////,               ,
02,1,86,03,25,0,17,40,/,04,1,5,8,08,1,0,2, ,  ,08,812//,               ,
04,1,86,03,25,0,17,51,/,01,7,5,3,02,2,4,1, ,  ,08,/////,               ,
04,1,86,03,25,0,17,55,/,00,7,5,3,01,1,0,1, ,  ,08,/////,               ,
04,1,86,03,25,0,17,55,/,01,7,5,3,08,0,0,2, ,  ,08,805//,               ,
09,1,86,03,25,0,18,10,/,01,2,1,5,08,1,0,2, ,  ,08,810//,               ,
10,1,86,03,25,1,18,25,/,01,/,5,5,01,1,4,1, ,  ,03,/////,               ,
33,2,86,03,25,2,18,45,/,//,2,1,5,09,0,0,1, ,  ,08,8//01,               ,
02,2,86,03,25,0,19,00,/,05,2,5,0,01,1,0,1, ,  ,08,/////,               ,
09,2,86,03,25,0,19,00,/,01,/,3,/,08,1,0,2, ,  ,08,801//,               ,
04,2,86,03,25,0,20,00,/,15,7,5,7,01,1,0,1, ,  ,08,/////,               ,
09,2,86,03,25,0,21,25,/,02,4,3,/,01,2,0,1, ,  ,08,/////,               ,
07,2,86,03,25,1,21,42,/,01,8,5,2,01,1,0,1, ,  ,07,/////,               ,
04,2,86,03,25,1,23,40,/,00,7,5,7,01,1,4,1, ,  ,08,/////,               ,
04,2,86,03,26,1,05,14,/,02,2,5,2,10,1,0,2, ,  ,08,80202,               ,
33,1,86,03,27,2,06,00,/,03,1,1,8,08,1,4,2, ,  ,08,808//,               ,
07,1,86,03,27,1,06,11,/,01,8,7,0,08,1,3,2, ,  ,07,802//,               ,
10,1,86,03,27,0,06,20,/,01,8,5,0,08,2,0,2, ,06,04,802//,               ,
33,1,86,03,27,2,06,25,/,01,1,1,8,09,1,4,1, ,  ,08,8//02,               ,
33,1,86,03,27,2,06,30,/,01,6,5,8,01,0,4,1, ,  ,08,/////,               ,
07,1,86,03,27,1,06,31,/,04,8,7,0,01,1,4,1, ,  ,07,/////,               ,
10,1,86,03,27,0,06,35,/,02,8,5,8,01,1,1,1, ,05,04,/////,               ,
33,1,86,03,27,2,06,35,/,02,6,5,8,04,1,4,1, ,  ,08,/////,               ,
07,1,86,03,27,1,06,52,/,00,8,7,0,03,0,1,1, ,  ,07,/////,               ,
10,1,86,03,27,0,06,55,/,01,8,7,8,02,2,1,2, ,05,04,/////,               ,
06,1,86,03,27,1,07,00,/,01,5,3,0,01,1,1,1, ,05,04,/////,               ,
06,1,86,03,27,1,07,00,/,01,5,3,0,04,1,1,1, ,05,04,/////,               ,
38,1,86,03,27,0,07,25,/,01,3,1,/,01,1,0,1, ,  ,08,/////,               ,
38,1,86,03,27,0,07,25,/,01,3,1,/,02,2,1,1, ,  ,08,/////,               ,
38,1,86,03,27,0,07,35,/,01,3,1,/,03,2,1,1, ,  ,08,/////,               ,
40,1,86,03,27,0,08,50,/,01,/,1,/,11,0,/,/, ,  ,01,/////,               ,
02,1,86,03,27,0,16,00,/,05,2,5,2,01,0,1,1, ,  ,08,/////,               ,
09,1,86,03,27,0,16,50,/,05,6,1,2,01,1,1,1, ,  ,08,/////,               ,
09,1,86,03,27,0,17,20,/,01,6,1,2,03,2,1,2, ,  ,08,/////,               ,
11,1,86,03,28,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
06,1,86,03,28,1,06,25,2,01,8,5,7,01,1,1,1, ,  ,04,/////,               ,kE
38,1,86,03,28,1,07,50,/,05,8,1,0,01,2,1,1, ,10,16,/////,               ,Lausitzer Gebirge
02,1,86,03,28,0,09,30,/,04,2,7,5,01,1,1,1, ,06,08,/////,               ,
02,1,86,03,28,0,09,30,/,04,2,7,5,03,1,1,2, ,06,08,/////,               ,
09,1,86,03,28,0,18,20,/,01,1,/,2,03,1,1,2, ,  ,08,/////,               ,
09,1,86,03,28,0,18,24,/,01,1,/,2,08,2,0,2, ,  ,08,802//,               ,
11,1,86,03,29,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
10,2,86,03,29,0,01,55,/,02,8,5,8,01,2,0,1, ,  ,04,/////,               ,
10,2,86,03,29,0,01,55,/,02,8,5,8,04,1,0,1, ,  ,04,/////,               ,
33,1,86,03,29,2,08,20,/,13,7,1,0,01,0,4,1, ,  ,08,/////,               ,
02,1,86,03,29,0,09,00,/,05,1,5,8,01,1,1,2, ,10,08,/////,               ,
09,1,86,03,29,0,09,00,/,15,/,1,5,01,2,1,1, ,  ,08,/////,               ,
09,1,86,03,29,0,09,30,/,01,7,1,5,02,2,1,1, ,  ,08,/////,               ,
09,1,86,03,29,0,09,30,/,01,7,1,5,03,2,1,1, ,  ,08,/////,               ,
06,1,86,03,29,0,10,15,/,01,6,5,7,01,1,1,1, ,  ,04,/////,               ,
10,1,86,03,29,0,10,15,/,03,8,5,8,01,2,1,2, ,  ,04,/////,               ,
10,1,86,03,29,0,10,15,/,03,8,5,8,13,1,0,1, ,  ,04,/////,               ,
10,1,86,03,29,0,10,35,/,01,8,5,8,05,1,1,1, ,  ,04,/////,               ,
40,1,86,03,29,0,17,46,/,07,/,1,/,03,0,/,/, ,  ,01,/////,               ,
11,1,86,03,30,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
33,1,86,03,30,2,07,00,/,00,/,3,2,02,1,1,1, ,  ,08,/////,               ,kE
09,1,86,03,30,0,11,10,/,01,/,3,2,01,1,0,1, ,  ,08,/////,               ,
33,1,86,03,30,2,11,20,/,00,/,1,5,01,0,4,1, ,  ,08,/////,               ,kE
38,1,86,03,30,1,11,20,/,03,7,1,5,01,2,1,1, ,03,08,/////,               ,Waltersdorf
38,1,86,03,30,1,11,20,/,03,7,1,5,05,2,1,1, ,03,08,/////,               ,Waltersdorf
02,1,86,03,30,0,17,15,/,06,2,5,5,01,1,1,1, ,  ,08,/////,               ,
02,1,86,03,30,0,17,15,/,06,2,5,5,03,1,1,2, ,  ,08,/////,               ,
10,1,86,03,30,0,18,00,/,01,7,1,6,01,0,0,1, ,  ,04,/////,               ,Cb-Schirm
11,1,86,03,31,0,//,//,/,//,/,/,/,02,/,/,/, ,  ,21,/////,               ,
40,1,86,03,31,0,13,05,/,08,/,1,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,03,31,0,14,30,/,01,/,3,/,02,0,/,/, ,  ,01,/////,               ,
40,1,86,03,31,0,15,20,/,01,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,03,31,0,15,30,/,01,/,1,/,05,1,/,/, ,  ,01,/////,               ,
40,1,86,04,01,0,12,50,/,01,/,1,/,01,0,/,/, ,  ,01,/////,               ,
07,1,86,04,02,1,10,43,/,04,8,5,0,01,1,4,2, ,17,07,/////,               ,
04,1,86,04,02,0,11,12,/,00,7,7,2,01,1,4,2, ,  ,08,/////,               ,
04,1,86,04,02,0,11,12,/,26,7,7,2,03,1,0,2, ,  ,08,/////,               ,kE
04,1,86,04,02,0,11,15,/,26,7,7,2,07,2,4,2, ,  ,08,/////,               ,kE
38,1,86,04,02,0,11,50,/,25,7,5,5,01,2,1,2, ,15,08,/////,               ,
02,1,86,04,02,0,12,30,/,39,1,5,5,01,1,1,1, ,  ,08,/////,               ,
02,1,86,04,02,0,12,30,/,39,1,5,5,03,1,1,2, ,  ,08,/////,               ,
33,1,86,04,02,2,13,20,/,31,8,5,5,01,3,3,1, ,18,08,/////,               ,
33,1,86,04,02,2,13,20,/,31,8,5,5,07,1,0,1, ,18,08,/////,               ,
07,1,86,04,02,1,13,37,/,21,8,5,5,01,1,4,1, ,11,07,/////,               ,
09,1,86,04,02,0,14,15,/,14,6,1,5,01,2,1,1, ,  ,08,/////,               ,
09,1,86,04,02,0,14,15,/,02,6,1,5,03,2,1,2, ,13,08,/////,               ,
09,1,86,04,02,0,14,25,/,00,6,1,5,02,1,0,2, ,13,08,/////,               ,
34,1,86,04,02,2,14,25,/,17,8,3,5,01,1,1,1, ,12,07,/////,               ,
34,1,86,04,02,2,14,25,/,15,8,3,5,07,1,0,1, ,12,07,/////,               ,
38,1,86,04,02,0,15,00,/,03,7,5,5,05,1,0,/, ,12,08,/////,               ,
09,1,86,04,02,0,15,30,/,03,8,3,5,05,2,1,1, ,12,08,/////,               ,
34,1,86,04,02,2,15,50,/,08,8,3,5,04,1,1,1, ,11,07,/////,               ,
09,1,86,04,02,0,16,20,/,01,8,3,5,11,1,1,1, ,11,08,/////,               ,
16,1,86,04,02,0,16,40,/,03,7,3,7,01,1,0,1, ,  ,08,/////,               ,
07,1,86,04,02,0,16,44,/,02,8,5,5,12,0,1,1, ,07,07,/////,               ,
17,1,86,04,02,0,17,15,/,02,8,3,0,01,1,1,1, ,  ,08,/////,               ,
10,1,86,04,02,0,17,20,/,05,8,3,8,01,1,1,1, ,  ,04,/////,               ,
10,1,86,04,02,0,17,20,/,05,8,3,8,03,2,1,1, ,  ,04,/////,               ,
10,1,86,04,02,0,17,20,/,05,8,3,8,05,1,1,1, ,  ,04,/////,               ,
11,1,86,04,03,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
11,1,86,04,03,0,//,//,/,//,/,/,/,02,/,/,/, ,  ,21,/////,               ,
10,1,86,04,03,0,12,00,/,04,8,/,7,01,0,0,1, ,01,04,/////,               ,
40,1,86,04,03,0,13,40,/,13,/,1,/,01,0,/,/, ,  ,01,/////,               ,
09,1,86,04,05,0,09,00,/,01,4,1,5,01,1,0,1, ,  ,08,/////,               ,
38,1,86,04,05,0,09,00,/,01,8,1,/,01,1,0,1, ,  ,08,/////,               ,
38,1,86,04,05,0,09,00,/,01,8,1,/,05,1,1,1, ,  ,08,/////,               ,
33,1,86,04,05,2,09,55,/,//,2,5,1,01,0,4,1, ,  ,08,/////,               ,
02,1,86,04,05,0,15,15,/,03,3,5,2,01,0,1,1, ,  ,08,/////,               ,
02,1,86,04,05,0,15,15,/,03,3,5,2,13,1,0,1, ,  ,08,/////,               ,
33,1,86,04,05,2,16,00,/,15,8,3,5,04,1,4,2, ,15,08,/////,               ,
33,1,86,04,05,2,16,00,/,06,8,3,5,11,0,1,1, ,15,08,/////,               ,
33,1,86,04,06,2,17,35,/,01,8,1,7,01,0,4,1, ,  ,08,/////,               ,kE
09,1,86,04,07,0,10,20,/,01,4,3,7,01,1,1,1, ,12,08,/////,               ,
02,1,86,04,07,0,17,00,/,05,3,5,0,01,1,1,1, ,  ,08,/////,               ,
11,1,86,04,08,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
11,1,86,04,09,0,//,//,/,//,/,/,/,07,/,/,/, ,  ,21,/////,               ,
04,1,86,04,11,0,17,00,/,01,1,4,9,11,2,1,2, ,00,08,/////,               ,
07,1,86,04,11,0,17,17,/,01,8,3,2,01,1,0,1, ,02,07,/////,               ,
07,1,86,04,11,0,17,17,/,01,8,3,2,04,0,4,1, ,02,07,/////,               ,
07,1,86,04,11,0,17,17,/,01,8,3,2,11,0,1,1, ,02,07,/////,               ,
02,1,86,04,11,0,18,00,/,04,2,5,6,08,2,0,2, ,02,08,815//,               ,
38,1,86,04,12,0,18,45,/,01,/,/,5,08,2,/,/, ,  ,08,801//,               ,
11,1,86,04,13,0,//,//,/,//,/,/,/,08,/,/,/, ,  ,21,8////,               ,
11,1,86,04,14,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
34,1,86,04,14,2,06,25,/,02,8,7,2,09,2,4,1, ,16,07,8//02,               ,
33,1,86,04,14,2,07,10,/,21,8,5,5,01,1,1,1, ,  ,08,/////,               ,*
10,1,86,04,14,0,07,45,/,54,8,7,7,01,3,1,2, ,17,04,/////,               ,*
10,1,86,04,14,0,07,45,/,18,8,5,0,02,2,1,2, ,17,04,/////,               ,*
07,1,86,04,14,1,07,46,/,14,8,5,0,01,2,4,1, ,  ,07,/////,               ,
02,1,86,04,14,0,08,00,/,05,2,5,0,01,2,1,1, ,  ,08,/////,               ,
02,1,86,04,14,0,08,00,/,05,2,5,0,05,3,1,2, ,  ,08,/////,               ,
02,1,86,04,14,0,08,00,/,05,2,5,0,12,0,1,1, ,  ,08,/////,               ,
04,1,86,04,14,1,08,05,/,16,8,3,0,01,2,4,2, ,  ,08,/////,               ,
04,1,86,04,14,1,08,05,/,04,8,3,0,12,1,1,1, ,  ,08,/////,               ,
04,1,86,04,14,1,08,10,/,01,8,3,0,03,1,0,2, ,  ,08,/////,               ,
04,1,86,04,14,1,08,10,/,16,6,3,0,05,2,1,2, ,  ,08,/////,               ,
33,1,86,04,14,2,08,20,/,08,8,5,0,04,1,1,2, ,  ,08,/////,               ,*
33,1,86,04,14,2,08,20,/,14,8,5,0,07,3,4,1, ,  ,08,/////,               ,*
33,1,86,04,14,2,08,20,/,07,8,5,0,51,2,0,/, ,  ,08,/////,               ,*
38,1,86,04,14,0,08,25,/,08,8,4,0,05,2,1,1, ,  ,08,/////,               ,
09,1,86,04,14,0,08,45,/,15,4,5,0,01,1,1,1,1,07,08,/////,               ,
09,1,86,04,14,0,08,45,/,04,4,5,0,03,0,0,1,1,07,08,/////,               ,
09,1,86,04,14,0,08,45,/,04,4,5,0,05,3,1,1,1,07,08,/////,               ,
09,1,86,04,14,0,08,45,/,04,4,5,0,07,3,1,1,1,07,08,/////,               ,
38,1,86,04,14,0,08,50,/,15,8,4,0,01,3,1,2, ,  ,08,/////,               ,
38,1,86,04,14,0,08,50,/,06,8,4,0,02,2,1,2, ,  ,08,/////,               ,
38,1,86,04,14,0,08,50,/,05,8,4,0,07,3,1,1, ,  ,08,/////,               ,
33,1,86,04,14,2,09,00,/,01,8,5,0,12,0,1,1, ,  ,08,/////,               ,*
33,1,86,04,14,2,09,00,/,02,8,5,0,13,1,1,1, ,  ,08,/////,               ,*
38,1,86,04,14,0,09,10,/,04,8,4,0,03,2,1,2, ,  ,08,/////,               ,
09,1,86,04,14,0,09,15,/,02,4,5,0,02,2,1,2,1,07,08,/////,               ,
38,1,86,04,14,0,09,25,/,02,8,4,0,13,3,0,1, ,  ,08,/////,               ,
10,1,86,04,14,0,09,45,/,05,8,5,0,03,1,0,1, ,15,04,/////,               ,*
10,1,86,04,14,0,09,45,/,42,8,7,7,07,3,1,2, ,15,04,/////,               ,*
10,1,86,04,14,0,09,45,/,15,8,5,5,13,2,0,2, ,  ,04,/////,               ,*
10,1,86,04,14,0,10,20,/,01,8,5,0,17,1,0,2, ,14,04,/////,               ,*
16,1,86,04,14,0,12,10,/,02,8,3,5,01,2,1,2, ,  ,08,/////,               ,
04,1,86,04,14,0,13,02,/,01,8,3,5,01,1,4,1, ,  ,08,/////,               ,
40,1,86,04,14,0,13,40,/,11,/,3,/,01,2,/,/, ,  ,01,/////,               ,
40,1,86,04,14,0,13,40,/,11,/,3,/,05,1,/,/, ,  ,01,/////,               ,
40,1,86,04,14,0,14,30,/,06,/,3,/,04,0,/,/, ,  ,01,/////,               ,
02,1,86,04,14,0,18,30,/,02,1,5,8,10,2,0,2, ,  ,08,81205,               ,
34,2,86,04,14,2,21,10,/,00,6,0,8,01,0,0,1, ,01,07,/////,               ,
02,1,86,04,15,0,06,45,/,05,1,5,2,01,1,1,1, ,  ,08,/////,               ,
02,1,86,04,15,0,06,45,/,05,1,5,2,08,1,0,2, ,  ,08,820//,               ,
09,1,86,04,15,0,07,00,/,02,6,3,5,01,2,1,1, ,  ,08,/////,               ,
10,1,86,04,15,0,07,00,/,03,8,3,2,01,1,1,1, ,  ,04,/////,               ,kE
10,1,86,04,15,0,07,00,/,03,8,3,2,05,2,1,2, ,  ,04,/////,               ,kE
10,1,86,04,15,0,07,10,/,01,8,3,2,11,1,1,2, ,  ,04,/////,               ,kE
10,1,86,04,15,0,07,10,/,01,8,3,2,12,1,1,1, ,  ,04,/////,               ,kE
10,1,86,04,15,0,07,20,/,01,8,3,2,04,1,1,1, ,  ,04,/////,               ,kE
04,1,86,04,15,1,07,30,/,00,8,5,9,01,1,0,1, ,  ,08,/////,               ,
04,1,86,04,15,0,15,15,/,20,8,3,5,01,3,1,2, ,  ,08,/////,               ,*
04,1,86,04,15,0,15,15,/,13,8,3,5,05,2,4,1, ,  ,08,/////,               ,*
40,1,86,04,15,0,15,35,/,01,/,3,/,01,0,/,/, ,  ,01,/////,               ,
38,1,86,04,15,0,16,00,/,15,8,5,5,01,2,1,1, ,  ,08,/////,               ,
38,1,86,04,15,0,16,00,/,07,8,5,5,02,2,1,1, ,  ,08,/////,               ,
38,1,86,04,15,0,16,25,/,05,8,5,5,05,2,1,1, ,  ,08,/////,               ,
07,1,86,04,15,0,16,34,/,10,8,3,7,01,1,4,2, ,  ,07,/////,               ,
04,1,86,04,15,0,16,38,/,05,8,3,5,04,2,4,1, ,  ,08,/////,               ,*
40,1,86,04,15,0,16,40,/,00,/,3,/,02,0,/,/, ,  ,01,/////,               ,
34,1,86,04,15,2,16,45,/,03,8,3,5,01,1,3,1, ,08,07,/////,               ,
40,1,86,04,15,0,17,05,/,02,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,04,15,0,17,05,/,02,/,1,/,05,0,/,/, ,  ,01,/////,               ,
40,1,86,04,15,0,17,13,/,01,/,1,/,13,0,/,/, ,  ,01,/////,               ,
04,1,86,04,15,0,17,20,/,00,8,3,5,10,0,0,2, ,  ,08,81005,               ,*
04,1,86,04,15,0,17,20,/,00,8,3,5,11,1,1,1, ,  ,08,/////,               ,*
04,1,86,04,15,0,17,20,/,00,8,3,5,12,0,1,1, ,  ,08,/////,               ,*
09,1,86,04,15,0,17,22,/,01,6,3,2,09,1,0,2, ,  ,08,8//10,               ,
09,1,86,04,15,0,17,25,/,06,6,3,2,01,1,1,1, ,  ,08,/////,               ,
09,1,86,04,15,0,17,25,/,04,6,3,2,03,1,1,1, ,  ,08,/////,               ,
09,1,86,04,15,0,17,40,/,02,6,3,2,02,0,1,1, ,  ,08,/////,               ,
17,1,86,04,15,0,17,40,/,02,8,6,0,05,2,0,1, ,  ,08,/////,               ,
09,1,86,04,15,0,17,55,/,01,6,3,2,05,2,1,1, ,  ,08,/////,               ,
09,1,86,04,15,0,17,55,/,01,6,3,2,08,1,0,2, ,  ,08,815//,               ,
02,1,86,04,15,0,18,00,/,05,3,5,7,01,2,1,1, ,  ,08,/////,               ,
02,1,86,04,15,0,18,00,/,05,3,5,7,05,0,1,1, ,  ,08,/////,               ,
02,1,86,04,15,0,18,00,/,05,3,5,7,08,1,0,2, ,  ,08,812//,               ,
02,1,86,04,15,0,18,00,/,05,3,5,7,12,0,1,1, ,  ,08,/////,               ,
10,1,86,04,15,0,18,15,/,01,8,3,0,01,1,0,1, ,  ,04,/////,               ,
09,2,86,04,15,0,20,30,/,06,8,3,0,01,1,0,2, ,  ,08,/////,               ,
38,2,86,04,15,0,20,30,/,02,8,3,0,01,2,0,2, ,  ,08,/////,               ,
33,2,86,04,15,2,20,40,/,//,/,3,0,01,0,0,1, ,  ,08,/////,               ,
34,2,86,04,15,0,20,45,/,00,/,3,0,01,0,0,1, ,  ,08,/////,               ,
10,2,86,04,15,0,21,30,/,06,8,3,0,01,2,0,2, ,  ,04,/////,               ,
10,2,86,04,15,0,21,30,/,06,8,3,0,05,2,0,2, ,  ,04,/////,               ,
11,1,86,04,16,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
11,1,86,04,16,0,//,//,/,//,/,/,/,02,/,/,/, ,  ,21,/////,               ,
11,1,86,04,16,0,//,//,/,//,/,/,/,05,/,/,/, ,  ,21,/////,               ,
33,1,86,04,16,2,05,50,0,01,6,1,0,03,0,4,1, ,12,08,/////,               ,
02,1,86,04,16,0,07,30,/,03,1,5,7,01,0,1,1, ,  ,08,/////,               ,
34,1,86,04,16,2,07,55,/,13,6,1,5,01,2,3,1, ,06,07,/////,               ,
10,1,86,04,16,0,08,30,/,06,6,3,0,01,1,1,2, ,  ,04,/////,               ,
10,1,86,04,16,0,09,05,/,02,6,3,0,07,1,1,1, ,  ,04,/////,               ,
40,1,86,04,16,0,10,30,/,14,/,1,/,01,1,/,/, ,  ,01,/////,               ,
38,1,86,04,16,0,14,37,/,01,8,5,5,01,1,1,1, ,  ,08,/////,               ,
07,1,86,04,16,0,16,15,/,01,8,7,2,01,1,4,1, ,  ,07,/////,               ,
07,1,86,04,16,0,16,15,/,01,8,7,3,11,1,1,1, ,  ,07,/////,               ,
10,2,86,04,17,0,00,00,/,01,8,3,/,01,2,0,2, ,  ,04,/////,               ,
10,2,86,04,17,0,00,00,/,01,8,3,/,05,1,0,1, ,  ,04,/////,               ,
10,1,86,04,17,0,06,15,/,02,8,3,2,01,1,0,1, ,  ,04,/////,               ,
10,1,86,04,17,0,06,15,/,02,8,3,2,05,1,0,1, ,  ,04,/////,               ,
10,1,86,04,17,0,06,20,/,00,8,3,2,10,1,0,2, ,  ,04,80202,               ,
07,1,86,04,17,1,07,23,/,03,8,5,0,01,1,4,2, ,05,07,/////,               ,
