07,2,86,01,01,0,02,10,/,00,8,7,0,01,1,0,1, ,  ,07,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,05,2,1,2, ,  ,08,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,08,1,0,2, ,  ,08,802//,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,09,1,0,2, ,  ,08,8//01,               ,
17,1,86,05,16,0,18,45,/,03,8,1,0,01,0,0,1, ,  ,08,/////,               ,
17,1,86,05,16,0,18,50,/,01,8,1,0,02,1,4,2, ,  ,08,/////,               ,
40,1,86,05,17,0,04,05,/,01,/,2,/,08,2,/,/, ,  ,01,802//,               ,
40,1,86,05,17,0,12,35,/,06,/,3,/,01,0,/,/, ,  ,01,/////,               ,
34,1,86,05,17,2,13,30,/,28,5,5,2,01,2,1,1, ,10,07,/////,               ,
40,1,86,05,17,0,16,34,/,01,/,3,/,06,1,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,34,/,01,/,3,/,13,1,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,35,/,04,/,3,/,02,2,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,35,/,03,/,3,/,03,2,/,/, ,  ,01,/////,               ,
07,1,86,05,17,0,16,58,/,07,8,7,6,01,1,4,1, ,  ,07,/////,               ,
09,1,86,05,17,1,17,05,/,03,3,1,0,03,2,1,1, ,  ,08,/////,               ,Jonsdorf
34,1,86,05,17,2,17,05,/,06,8,5,6,04,1,1,1, ,06,07,/////,               ,
38,1,86,05,17,1,17,05,/,03,3,1,0,03,2,1,1,1,//,08,/////,               ,Jonsdorf
06,1,86,05,17,1,17,10,/,08,6,5,0,04,3,1,2, ,11,01,/////,               ,
10,1,86,05,17,1,17,10,/,08,6,5,0,04,3,1,2, ,11,01,/////,               ,Altentreptow
33,1,86,05,17,2,17,15,/,10,/,1,0,04,0,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,17,15,/,12,/,1,0,05,0,4,1, ,  ,08,/////,               ,
07,1,86,05,17,0,17,31,/,01,8,7,6,11,1,1,1, ,  ,07,/////,               ,
17,1,86,05,17,1,17,33,/,01,8,1,0,11,3,1,1, ,  ,08,/////,               ,
06,1,86,05,17,1,17,40,/,05,6,5,0,01,2,1,1, ,11,01,/////,               ,
06,1,86,05,17,1,17,40,/,05,6,5,0,05,2,1,2, ,11,01,/////,               ,
10,1,86,05,17,1,17,40,/,05,6,5,0,04,2,1,1, ,11,01,/////,               ,Altentreptow
10,1,86,05,17,1,17,40,/,05,6,5,0,05,2,1,2, ,11,01,/////,               ,Altentreptow
02,1,86,05,17,0,17,45,/,04,2,5,8,08,1,0,2, ,  ,08,805//,               ,
33,1,86,05,17,2,17,45,/,09,/,1,0,11,0,4,1, ,  ,08,/////,               ,
34,1,86,05,17,2,17,45,/,03,8,5,6,11,1,1,1, ,05,07,/////,               ,
17,1,86,05,17,1,17,48,/,02,8,1,0,05,0,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,17,55,/,02,/,1,0,13,1,0,1, ,  ,08,/////,               ,
33,1,86,05,17,2,18,10,/,01,/,1,0,12,1,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,18,15,/,12,/,1,0,01,0,4,1, ,  ,08,/////,               ,
02,1,86,05,17,0,18,45,/,04,2,5,8,01,1,1,1, ,  ,08,/////,               ,
06,2,86,05,17,1,21,50,/,03,8,5,0,01,2,0,2, ,06,01,/////,               ,
06,2,86,05,17,1,21,50,/,03,8,5,0,05,1,0,1, ,06,01,/////,               ,
10,2,86,05,17,1,21,50,/,03,8,5,0,01,2,0,2, ,06,01,/////,               ,Groá Wokern
10,2,86,05,17,1,21,50,/,03,8,5,0,05,1,0,1, ,06,01,/////,               ,Groá Wokern
17,2,86,05,17,1,22,05,/,02,5,1,1,01,1,0,1, ,  ,08,/////,               ,
07,2,86,05,17,0,22,20,/,03,8,5,9,01,1,0,1, ,  ,07,/////,               ,
11,1,86,05,18,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
09,1,86,05,18,1,08,15,/,06,6,3,8,01,2,1,2, ,12,08,/////,               ,Oybin, Dauerregen
09,1,86,05,18,1,08,15,/,06,6,3,8,07,3,1,1, ,12,08,/////,               ,Oybin, Dauerregen
38,1,86,05,18,1,08,15,/,06,6,3,8,01,3,1,2,1,12,08,/////,               ,Oybin
38,1,86,05,18,1,08,15,/,06,6,3,8,07,3,1,1, ,12,08,/////,               ,Oybin
33,1,86,05,18,2,08,50,/,03,6,3,7,01,1,1,1, ,08,08,/////,               ,
40,1,86,05,18,0,09,48,/,02,/,3,/,01,0,/,/, ,  ,01,/////,               ,,
04,1,86,05,18,1,10,57,/,03,8,3,3,01,2,4,1, ,07,08,/////,               ,
02,1,86,05,18,0,11,00,/,13,2,5,5,01,2,1,2, ,  ,08,/////,               ,
33,1,86,05,18,2,12,20,/,02,5,1,8,01,2,1,1, ,05,08,/////,               ,
07,1,86,05,18,0,12,24,/,02,8,7,5,01,1,4,1, ,02,07,/////,               ,
33,1,86,05,18,2,12,45,/,02,6,3,8,14,1,4,1, ,01,08,/////,               ,
07,1,86,05,18,0,13,30,/,07,8,7,2,01,1,4,2, ,02,07,/////,               ,
38,1,86,05,18,1,13,50,/,16,8,5,8,01,2,1,2, ,05,08,/////,               ,Oybin
33,1,86,05,18,2,15,45,/,03,6,3,8,01,1,4,1, ,01,08,/////,               ,kE
33,1,86,05,18,2,15,45,/,02,6,3,8,02,1,1,2, ,01,08,/////,               ,
33,1,86,05,18,2,16,00,/,02,6,3,8,05,0,4,1, ,01,08,/////,               ,
04,1,86,05,18,1,16,11,/,01,8,3,3,02,2,4,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,01,1,1,1, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,04,2,1,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,05,1,1,1, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,11,2,1,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,12,1,1,1, ,02,08,/////,               ,
17,1,86,05,18,1,16,50,/,07,7,1,1,01,1,1,1, ,  ,08,/////,               ,
09,1,86,05,18,1,17,44,/,00,4,1,8,11,1,1,1, ,02,08,/////,               ,Oybin, 3', Dauerregen
38,1,86,05,18,1,17,44,/,00,4,1,8,11,1,1,1, ,02,08,/////,               ,Oybin
33,1,86,05,19,2,13,35,/,02,/,1,5,01,1,1,/, ,  ,08,/////,               ,
33,1,86,05,19,2,15,45,/,18,8,5,8,01,1,1,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,50,/,18,8,5,8,04,2,1,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,55,/,06,8,5,8,13,0,0,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,55,/,00,8,5,8,27,1,1,1, ,  ,08,/////,               ,
02,1,86,05,19,0,16,30,/,03,2,5,8,01,1,1,1, ,08,08,/////,               ,
33,1,86,05,19,2,16,50,/,04,8,5,8,11,1,1,2, ,  ,08,/////,               ,
06,1,86,05,19,1,17,00,/,09,8,3,0,01,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,02,2,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,03,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,05,1,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,06,0,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,11,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,12,1,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,27,1,1,2, ,  ,04,/////,               ,*
09,1,86,05,19,1,17,45,/,01,8,3,5,01,1,0,1, ,  ,08,/////,               ,Autobahn
09,1,86,05,19,1,17,45,/,01,8,3,5,05,2,1,1, ,10,08,/////,               ,Autobahn
09,1,86,05,19,1,17,45,/,01,8,3,5,11,2,1,1, ,10,08,/////,               ,Autobahn
38,1,86,05,19,1,17,45,/,01,8,3,5,01,1,0,1, ,07,08,/////,               ,bei Freiberg
38,1,86,05,19,1,17,45,/,01,8,3,5,05,2,1,1, ,07,08,/////,               ,bei Freiberg
38,1,86,05,19,1,17,45,/,01,8,3,5,11,2,1,1, ,07,08,/////,               ,bei Freiberg
10,1,86,05,19,0,18,25,/,01,6,1,0,01,1,0,1, ,  ,04,/////,               ,
10,1,86,05,19,0,18,25,/,01,6,1,0,04,2,1,2, ,  ,04,/////,               ,
10,1,86,05,19,0,18,25,/,01,6,1,0,08,1,0,2, ,  ,04,802//,               ,
40,1,86,05,19,0,19,15,/,02,/,3,/,08,0,/,/, ,  ,01,813//,               ,
09,1,86,05,19,0,20,00,/,02,/,3,5,08,2,0,1, ,08,08,807//,               ,
40,1,86,05,20,0,17,30,/,04,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,05,20,0,17,35,/,07,/,3,/,02,1,/,/, ,  ,01,/////,               ,
40,1,86,05,20,0,17,35,/,09,/,3,/,03,1,/,/, ,  ,01,/////,               ,
10,1,86,05,20,0,17,45,/,03,4,1,0,04,2,1,1, ,  ,04,/////,               ,
40,1,86,05,20,0,18,00,/,02,/,3,/,05,1,/,/, ,  ,01,/////,               ,
10,1,86,05,20,0,18,05,/,04,4,1,0,01,1,1,1, ,  ,04,/////,               ,
38,1,86,05,20,0,18,40,/,01,4,1,0,02,1,1,1, ,  ,08,/////,               ,
02,1,86,05,20,0,18,45,/,02,2,5,0,01,0,1,1, ,  ,08,/////,               ,
09,1,86,05,20,0,18,50,/,02,6,1,0,03,2,1,1, ,14,08,/////,               ,
09,1,86,05,20,0,18,50,/,03,6,1,0,08,1,0,1, ,14,08,812//,               ,
09,1,86,05,20,0,18,55,/,03,6,1,0,09,2,0,1, ,14,08,8//02,               ,
09,1,86,05,20,0,19,00,/,00,6,1,0,01,1,0,1, ,14,08,/////,               ,4'
07,1,86,05,20,0,19,01,/,01,8,5,0,02,1,4,1, ,  ,07,/////,               ,
09,1,86,05,20,0,19,05,/,01,6,1,0,02,2,1,2, ,14,08,/////,               ,
07,1,86,05,20,0,19,06,/,02,8,5,0,01,0,4,1, ,  ,07,/////,               ,
02,2,86,05,20,0,21,00,/,//,4,5,/,01,1,0,2, ,  ,08,/////,               ,0.80z
09,2,86,05,20,0,21,00,/,06,/,5,0,01,2,0,1, ,12,08,/////,               ,
37,2,86,05,20,0,21,25,/,00,6,7,0,03,1,0,2, ,18,07,/////,               ,
37,2,86,05,20,0,21,45,/,00,6,7,0,02,3,2,2, ,18,07,/////,               ,
38,2,86,05,20,0,21,50,/,03,8,3,0,01,2,0,1, ,  ,08,/////,               ,
38,2,86,05,20,0,21,50,/,02,8,3,0,05,1,0,1, ,  ,08,/////,               ,
10,2,86,05,20,0,22,00,/,04,7,5,0,01,2,0,2, ,  ,04,/////,               ,
02,2,86,05,21,0,01,00,/,//,4,5,/,01,0,0,1, ,  ,08,/////,               ,0.88z
09,1,86,05,21,0,04,20,/,01,2,1,/,08,1,0,1, ,05,08,803//,               ,
33,1,86,05,21,2,05,00,/,02,/,5,9,03,1,4,1, ,09,08,/////,               ,
40,1,86,05,21,0,05,05,/,04,/,3,/,02,1,/,/, ,  ,01,/////,               ,
38,1,86,05,21,0,05,30,/,05,7,5,8,02,1,1,1, ,  ,08,/////,               ,
38,1,86,05,21,0,05,30,/,04,7,5,8,03,2,1,1, ,  ,08,/////,               ,
10,1,86,05,21,0,05,40,/,02,4,1,0,01,2,0,1, ,  ,04,/////,               ,
10,1,86,05,21,0,09,30,/,05,8,6,8,01,2,1,1, ,06,04,/////,               ,
10,1,86,05,21,0,09,30,/,05,8,3,8,07,2,1,1, ,  ,04,/////,               ,
11,1,86,05,22,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
10,1,86,05,22,0,06,05,/,03,8,5,8,01,2,1,1, ,  ,04,/////,               ,
10,1,86,05,22,0,06,05,/,03,8,5,8,05,2,1,1, ,  ,04,/////,               ,
10,1,86,05,22,0,06,10,/,01,8,5,8,02,1,0,1, ,  ,04,/////,               ,
04,1,86,05,23,0,12,20,/,14,3,1,5,01,2,1,1, ,  ,08,/////,               ,
09,1,86,05,23,0,12,30,/,17,8,1,0,01,2,1,2, ,21,08,/////,               ,
02,1,86,05,23,0,13,00,/,08,5,7,0,01,2,1,2, ,  ,08,/////,               ,
38,1,86,05,23,1,13,50,/,01,8,1,5,01,1,0,1, ,  ,07,/////,               ,Tabarz
17,1,86,05,23,1,14,32,/,18,8,1,0,01,2,1,1, ,  ,08,/////,               ,
09,1,86,05,23,0,14,35,/,02,8,1,0,07,3,1,1, ,19,08,/////,               ,
09,1,86,05,23,0,14,40,/,01,8,1,0,03,2,1,1, ,19,08,/////,               ,
33,1,86,05,23,2,15,00,/,03,7,1,8,01,2,4,1, ,  ,08,/////,               ,
40,1,86,05,23,0,15,30,/,03,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,05,23,0,18,40,/,01,/,3,/,03,0,/,/, ,  ,01,/////,               ,
40,1,86,05,23,0,18,40,/,04,/,3,/,08,0,/,/, ,  ,01,804//,               ,
38,1,86,05,23,1,19,20,/,04,3,1,8,08,2,0,2, ,  ,07,802//,               ,Tabarz
02,1,86,05,24,0,05,30,/,02,1,5,0,08,0,0,2, ,  ,08,815//,               ,
33,1,86,05,24,0,12,15,/,04,/,3,5,01,1,4,1, ,  ,08,/////,               ,
09,1,86,05,24,0,12,25,/,01,8,3,6,01,1,1,1, ,00,08,/////,               ,Gewitter
11,1,86,05,25,0,//,//,/,//,/,/,/,02,/,/,/, ,  ,21,/////,               ,
40,1,86,05,25,0,18,00,/,01,/,1,/,02,1,/,/, ,  ,01,/////,               ,
11,2,86,05,26,0,//,//,/,//,/,/,/,03,/,/,/, ,  ,21,/////,               ,
07,1,86,05,26,0,04,37,/,01,8,5,0,08,1,0,2, ,  ,07,811//,               ,
07,1,86,05,26,0,04,45,/,38,8,5,0,01,2,4,2, ,  ,07,/////,               ,
07,1,86,05,26,0,04,45,/,23,8,5,0,04,1,1,2, ,  ,07,/////,               ,
40,1,86,05,26,0,05,40,/,06,/,3,/,05,2,/,/, ,  ,01,/////,               ,
09,1,86,05,26,0,05,45,/,22,8,1,0,01,2,1,2, ,38,08,/////,               ,
09,1,86,05,26,0,05,45,/,03,8,1,0,02,2,1,1, ,38,08,/////,               ,
38,1,86,05,26,1,05,45,/,11,7,5,/,01,2,1,1, ,  ,07,/////,               ,Tabarz
38,1,86,05,26,1,05,45,/,11,7,5,/,02,2,1,1, ,  ,07,/////,               ,Tabarz
38,1,86,05,26,1,05,45,/,11,7,5,/,03,2,1,1, ,  ,07,/////,               ,Tabarz
38,1,86,05,26,1,05,45,/,11,7,5,/,05,3,1,1, ,  ,07,/////,               ,Tabarz
38,1,86,05,26,1,06,00,/,04,8,5,/,12,1,1,1, ,  ,07,/////,               ,Tabarz
40,1,86,05,26,0,06,05,/,05,/,3,/,03,2,/,/, ,  ,01,/////,               ,
40,1,86,05,26,0,06,10,/,13,/,3,/,01,1,/,/, ,  ,01,/////,               ,
10,1,86,05,26,0,06,20,/,22,8,5,0,01,2,1,2, ,  ,04,/////,               ,*
10,1,86,05,26,0,06,35,/,08,8,5,0,03,1,0,1, ,  ,04,/////,               ,*
10,1,86,05,26,0,06,35,/,18,8,5,0,07,2,1,1, ,  ,04,/////,               ,*
10,1,86,05,26,0,07,00,/,02,8,5,0,11,1,1,2, ,  ,04,/////,               ,*
10,1,86,05,26,0,07,00,/,02,8,5,0,12,1,1,1, ,  ,04,/////,               ,*
40,1,86,05,26,0,07,15,/,02,/,3,/,02,1,/,/, ,  ,01,/////,               ,
07,1,86,05,26,0,07,25,/,01,8,5,0,12,0,1,1, ,  ,07,/////,               ,
02,1,86,05,26,0,08,00,/,30,4,7,0,01,2,1,2, ,  ,08,/////,               ,
02,1,86,05,26,0,08,00,/,30,4,7,0,07,2,1,2, ,  ,08,/////,               ,
04,1,86,05,26,0,08,12,/,17,6,3,0,01,2,4,2, ,  ,08,/////,               ,
04,1,86,05,26,0,08,25,/,00,7,3,0,03,2,4,1, ,  ,08,/////,               ,
09,1,86,05,26,0,08,30,/,09,8,1,0,07,2,1,1, ,35,08,/////,               ,
09,1,86,05,26,0,08,45,/,02,8,1,0,02,2,1,2, ,35,08,/////,               ,
09,1,86,05,26,0,08,50,/,01,8,1,0,14,1,1,2, ,35,08,/////,               ,
04,1,86,05,26,0,09,00,/,12,8,3,0,07,3,1,2, ,  ,08,/////,               ,
33,1,86,05,26,0,09,00,/,18,6,1,0,01,3,1,2, ,  ,08,/////,               ,
33,1,86,05,26,0,09,00,/,10,6,1,0,07,1,1,1, ,  ,08,/////,               ,
33,1,86,05,26,0,09,55,/,08,6,1,0,04,0,0,2, ,  ,08,/////,               ,
33,1,86,05,26,0,09,55,/,04,6,1,0,13,2,0,1, ,  ,08,/////,               ,
06,1,86,05,26,0,10,00,/,03,/,/,/,01,2,/,/, ,  ,04,/////,               ,
06,1,86,05,26,0,10,00,/,03,/,/,/,07,2,/,/, ,  ,04,/////,               ,
17,1,86,05,26,1,11,22,/,06,6,1,0,01,1,1,1, ,  ,08,/////,               ,
33,1,86,05,26,0,14,25,/,23,4,1,0,01,2,1,1, ,  ,08,/////,               ,
07,1,86,05,26,0,15,03,/,02,8,5,0,01,1,4,1, ,  ,07,/////,               ,
07,1,86,05,26,0,15,03,/,01,8,5,0,04,2,1,2, ,  ,07,/////,               ,
07,1,86,05,26,0,16,15,/,00,8,7,0,01,1,4,1, ,  ,07,/////,               ,
33,1,86,05,26,0,17,25,/,01,4,1,0,04,1,1,1, ,  ,08,/////,               ,
33,1,86,05,26,0,17,30,/,02,4,1,0,11,1,1,1, ,  ,08,/////,               ,
07,1,86,05,26,0,17,33,/,01,8,7,8,03,1,1,1, ,  ,07,/////,               ,
07,1,86,05,26,0,17,48,/,00,8,7,8,02,1,1,1, ,  ,07,/////,               ,
02,1,86,05,26,0,18,00,/,10,3,5,8,01,1,1,1, ,  ,08,/////,               ,
02,1,86,05,26,0,18,00,/,10,3,5,8,04,1,1,1, ,  ,08,/////,               ,
09,1,86,05,26,0,18,15,/,04,6,1,0,02,2,1,1, ,26,08,/////,               ,
09,1,86,05,26,0,18,25,/,02,6,1,0,01,1,1,1, ,36,08,/////,               ,
09,1,86,05,26,0,18,25,/,03,6,1,0,03,3,1,1, ,36,08,/////,               ,
33,1,86,05,26,1,18,45,/,02,4,1,0,04,2,1,1, ,  ,08,/////,               ,
17,1,86,05,26,1,18,50,/,02,8,5,0,02,2,3,2, ,  ,08,/////,               ,
11,1,86,05,27,0,//,//,/,//,/,/,/,05,/,/,/, ,  ,21,/////,               ,
02,1,86,05,27,0,18,30,/,02,2,5,6,01,0,1,1, ,03,08,/////,               ,
02,1,86,05,27,0,18,30,/,02,2,5,6,04,1,1,1, ,03,08,/////,               ,
10,1,86,05,27,0,19,00,/,02,2,3,6,08,1,0,2, ,  ,04,803//,               ,
11,1,86,05,28,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
38,1,86,05,31,1,07,40,/,17,8,5,5,07,3,1,1, ,  ,07,/////,               ,Tabarz
38,1,86,05,31,1,07,40,1,78,5,5,0,12,1,1,/, ,  ,07,/////,               ,Tabarz
07,1,86,05,31,0,17,21,/,01,8,5,8,01,1,4,1, ,  ,07,/////,               ,
09,1,86,05,31,0,19,00,/,01,2,3,5,08,1,0,2, ,15,08,815//,               ,
33,1,86,06,01,2,06,15,/,04,/,1,0,05,1,4,1, ,  ,08,/////,               ,
33,1,86,06,01,2,06,50,/,00,/,1,0,11,0,1,1, ,  ,08,/////,               ,
09,1,86,06,01,0,09,20,/,01,4,3,5,01,1,1,1, ,01,08,/////,               ,
07,1,86,06,01,0,10,06,/,01,8,5,2,01,0,4,1, ,01,07,/////,               ,
07,1,86,06,01,0,13,25,/,04,8,5,2,01,1,4,1, ,  ,07,/////,               ,kE
06,1,86,06,01,0,17,00,/,//,/,/,/,01,0,/,/, ,  ,04,/////,               ,kE
33,1,86,06,01,2,18,40,/,//,8,3,8,01,0,4,1, ,  ,08,/////,               ,
09,1,86,06,01,0,18,50,/,01,2,1,5,10,1,0,2, ,  ,08,80101,               ,
10,1,86,06,02,0,05,50,/,01,2,3,5,03,0,0,1, ,  ,04,/////,               ,
10,1,86,06,02,0,14,30,/,12,8,3,7,01,2,1,2, ,06,04,/////,               ,UH
10,1,86,06,02,0,14,30,/,12,8,3,7,07,2,1,2, ,06,04,/////,               ,UH
40,1,86,06,02,0,15,45,/,06,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,06,02,0,15,45,/,02,/,3,/,05,2,/,/, ,  ,01,/////,               ,
40,1,86,06,02,0,16,00,/,00,/,3,/,02,0,/,/, ,  ,01,/////,               ,
40,1,86,06,02,0,16,05,/,01,/,3,/,13,0,/,/, ,  ,01,/////,               ,
07,1,86,06,02,0,19,11,/,01,8,7,8,03,1,4,1, ,  ,07,/////,               ,
11,1,86,06,03,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
07,1,86,06,03,1,05,51,/,01,8,5,9,01,1,4,1, ,  ,07,/////,               ,kE
04,1,86,06,03,0,07,45,/,00,8,3,9,05,1,4,1, ,05,08,/////,               ,
38,1,86,06,03,1,08,30,/,49,8,5,5,01,3,1,1, ,09,07,/////,c-d-e          ,Fischbach/Thringer Wald
38,1,86,06,03,1,09,00,/,17,8,5,5,07,3,1,1, ,09,07,/////,               ,Fischbach/Thringer Wald
04,1,86,06,03,0,14,00,/,01,8,3,5,01,1,4,2, ,  ,08,/////,               ,
04,1,86,06,03,0,14,00,/,01,8,3,5,07,1,4,1, ,  ,08,/////,               ,
09,1,86,06,03,0,14,00,/,03,8,3,5,01,1,1,1, ,02,08,/////,               ,
07,1,86,06,03,1,14,17,/,01,8,3,5,01,1,4,2, ,  ,08,/////,               ,
10,1,86,06,03,0,15,50,/,02,/,/,7,01,1,1,1, ,04,04,/////,               ,
10,1,86,06,03,0,15,50,/,02,/,/,7,05,0,1,1, ,04,04,/////,               ,
07,1,86,06,03,1,17,51,/,00,8,5,2,01,1,4,1, ,  ,07,/////,               ,
02,1,86,06,03,0,19,00,/,01,1,5,8,02,1,1,1, ,06,08,/////,               ,
11,1,86,06,04,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
33,1,86,06,04,2,17,45,/,08,7,5,4,04,1,4,2, ,03,08,/////,               ,
38,1,86,06,04,0,17,45,/,01,8,5,5,02,1,0,1,2,  ,08,/////,               ,
38,1,86,06,04,0,17,50,/,03,8,5,5,01,2,1,1,2,//,08,/////,               ,
38,1,86,06,04,0,17,50,/,03,8,5,5,11,2,1,1,2,  ,08,/////,               ,
02,1,86,06,04,0,18,00,/,05,3,5,6,01,2,1,1, ,09,08,/////,               ,
02,1,86,06,04,0,18,00,/,05,3,5,6,03,1,1,1, ,09,08,/////,               ,
09,1,86,06,04,0,18,15,/,06,6,5,5,01,2,1,1, ,23,08,/////,               ,*
09,1,86,06,04,0,18,15,/,06,6,5,5,05,2,1,1, ,23,08,/////,               ,*
09,1,86,06,04,0,18,20,/,00,6,5,5,02,1,1,2, ,23,08,/////,               ,3'
09,1,86,06,04,0,18,25,/,05,6,5,5,08,1,0,2, ,23,08,805//,               ,*
09,1,86,06,04,0,18,25,/,02,6,5,5,09,1,0,2, ,23,08,8//02,               ,
06,1,86,06,04,0,18,30,/,00,/,/,/,02,/,/,/, ,  ,04,/////,               ,
09,1,86,06,04,0,18,57,/,01,6,3,2,11,2,1,1, ,22,08,/////,               ,* 7'
09,1,86,06,04,0,19,00,/,00,6,3,2,12,2,1,1, ,22,08,/////,c-d            ,*
